precinct_id,year,office,party,votes,county,precinct_name,registered,turnout_eligible
270130075,2022,US_HOUSE,REP,304,Blue Earth,Lime Twp,662,498
270130080,2022,US_HOUSE,REP,68,Blue Earth,Lincoln Twp,146,99
270130085,2022,US_HOUSE,REP,104,Blue Earth,Lyra Twp,212,152
270130090,2022,US_HOUSE,REP,166,Blue Earth,Mcpherson Twp,287,243
270130095,2022,US_HOUSE,REP,352,Blue Earth,Madison Lake,841,612
270130100,2022,US_HOUSE,REP,571,Blue Earth,Mankato W-01 P-01,1812,1365
270130105,2022,US_HOUSE,REP,485,Blue Earth,Mankato W-01 P-02,1698,1185
270130106,2022,US_HOUSE,REP,480,Blue Earth,Mankato W-01 P-03,1683,1175
270130110,2022,US_HOUSE,REP,142,Blue Earth,Mankato W-02 P-04,694,426
270130115,2022,US_HOUSE,REP,706,Blue Earth,Mankato W-02 P-05,2016,1486
270130120,2022,US_HOUSE,REP,472,Blue Earth,Mankato W-02 P-06,2040,1369
270130125,2022,US_HOUSE,REP,101,Blue Earth,Mankato W-02 P-07,497,277
270130130,2022,US_HOUSE,REP,293,Blue Earth,Mankato W-05 P-08,1245,758
270130135,2022,US_HOUSE,REP,167,Blue Earth,Mankato W-05 P-09,785,450
270130140,2022,US_HOUSE,REP,566,Blue Earth,Mankato W-05 P-10,1911,1374
270130145,2022,US_HOUSE,REP,136,Blue Earth,Mankato W-03 P-11,349,435
270130150,2022,US_HOUSE,REP,346,Blue Earth,Mankato W-03 P-12,1526,1028
270130155,2022,US_HOUSE,REP,180,Blue Earth,Mankato W-03 P-13,1087,633
270130160,2022,US_HOUSE,REP,213,Blue Earth,Mankato W-04 P-14,1420,827
270130165,2022,US_HOUSE,REP,177,Blue Earth,Mankato W-04 P-15,973,684
270130170,2022,US_HOUSE,REP,336,Blue Earth,Mankato W-04 P-16,1344,1021
270130175,2022,US_HOUSE,REP,232,Blue Earth,Mankato W-04 P-17,991,618
270130180,2022,US_HOUSE,REP,78,Blue Earth,Mankato Twp P-1,163,132
270130185,2022,US_HOUSE,REP,40,Blue Earth,Mankato Twp P-2,68,58
270130190,2022,US_HOUSE,REP,132,Blue Earth,Mankato Twp P-3,413,298
270130195,2022,US_HOUSE,REP,277,Blue Earth,Mankato Twp P-4,641,495
270130200,2022,US_HOUSE,REP,353,Blue Earth,Mapleton,1016,651
270130205,2022,US_HOUSE,REP,104,Blue Earth,Mapleton Twp,199,138
270130210,2022,US_HOUSE,REP,115,Blue Earth,Medo Twp,218,150
270130212,2022,US_HOUSE,REP,2,Blue Earth,Minnesota Lake,3,2
270130213,2022,US_HOUSE,REP,0,Blue Earth,North Mankato,4,0
270130215,2022,US_HOUSE,REP,64,Blue Earth,Pemberton,128,84
270130220,2022,US_HOUSE,REP,87,Blue Earth,Pleasant Mound Twp,137,104
270130225,2022,US_HOUSE,REP,339,Blue Earth,Rapidan Twp,782,593
270130230,2022,US_HOUSE,REP,192,Blue Earth,Saint Clair,504,357
270130235,2022,US_HOUSE,REP,90,Blue Earth,Shelby Twp,169,133
270130240,2022,US_HOUSE,REP,71,Blue Earth,Skyline,223,170
270130245,2022,US_HOUSE,REP,337,Blue Earth,South Bend Twp,902,628
270130250,2022,US_HOUSE,REP,86,Blue Earth,Sterling Twp,184,127
270130255,2022,US_HOUSE,REP,83,Blue Earth,Vernon Center,186,113
270130260,2022,US_HOUSE,REP,83,Blue Earth,Vernon Center Twp,181,130
270150005,2022,US_HOUSE,REP,132,Brown,Albin Twp,211,156
270150010,2022,US_HOUSE,REP,95,Brown,Bashaw Twp,157,118
270150015,2022,US_HOUSE,REP,122,Brown,Burnstown Twp,176,138
270150020,2022,US_HOUSE,REP,7,Brown,Cobden,21,13
270150025,2022,US_HOUSE,REP,121,Brown,Comfrey,223,152
270150030,2022,US_HOUSE,REP,364,Brown,Cottonwood Twp,594,471
270150035,2022,US_HOUSE,REP,110,Brown,Eden Twp,157,125
270150040,2022,US_HOUSE,REP,15,Brown,Evan,39,26
270150045,2022,US_HOUSE,REP,76,Brown,Hanska,225,131
270150050,2022,US_HOUSE,REP,241,Brown,Home Twp,356,273
270150055,2022,US_HOUSE,REP,111,Brown,Lake Hanska Twp,225,173
270150060,2022,US_HOUSE,REP,128,Brown,Leavenworth Twp,189,147
270150065,2022,US_HOUSE,REP,98,Brown,Linden Twp,192,136
270150070,2022,US_HOUSE,REP,314,Brown,Milford Twp,504,403
270150075,2022,US_HOUSE,REP,75,Brown,Mulligan Twp,134,101
270150080,2022,US_HOUSE,REP,391,Brown,New Ulm W-1 P-1,1026,662
270150085,2022,US_HOUSE,REP,406,Brown,New Ulm W-1 P-2,1117,774
270150090,2022,US_HOUSE,REP,446,Brown,New Ulm W-2 P-1,1160,759
270150095,2022,US_HOUSE,REP,411,Brown,New Ulm W-2 P-2,1059,674
270150100,2022,US_HOUSE,REP,579,Brown,New Ulm W-3 P-1,1227,917
270150105,2022,US_HOUSE,REP,508,Brown,New Ulm W-3 P-2,1186,846
270150110,2022,US_HOUSE,REP,558,Brown,New Ulm W-4 P-1,1195,882
270150115,2022,US_HOUSE,REP,415,Brown,New Ulm W-4 P-2,912,719
270150120,2022,US_HOUSE,REP,130,Brown,North Star Twp,187,152
270150125,2022,US_HOUSE,REP,68,Brown,Prairieville Twp P-1,90,73
270150127,2022,US_HOUSE,REP,57,Brown,Prairieville Twp P-7,81,63
270150130,2022,US_HOUSE,REP,144,Brown,Sigel Twp,249,196
270150135,2022,US_HOUSE,REP,376,Brown,Sleepy Eye W-1,834,512
270150140,2022,US_HOUSE,REP,675,Brown,Sleepy Eye W-2,1184,842
270150145,2022,US_HOUSE,REP,289,Brown,Springfield W-1,596,420
270150150,2022,US_HOUSE,REP,315,Brown,Springfield W-2,600,429
270150155,2022,US_HOUSE,REP,158,Brown,Stark Twp,225,170
270150160,2022,US_HOUSE,REP,64,Brown,Stately Twp,106,78
270170005,2022,US_HOUSE,REP,140,Carlton,Atkinson Twp,291,234
270170010,2022,US_HOUSE,REP,46,Carlton,Automba Twp,111,76
270170015,2022,US_HOUSE,REP,99,Carlton,Barnum,308,185
270170020,2022,US_HOUSE,REP,370,Carlton,Barnum Twp,812,653
270170025,2022,US_HOUSE,REP,39,Carlton,Beseman Twp,83,55
270170030,2022,US_HOUSE,REP,291,Carlton,Blackhoof Twp,667,524
270170035,2022,US_HOUSE,REP,189,Carlton,Carlton P-1,633,440
270170036,2022,US_HOUSE,REP,0,Carlton,Carlton P-2,0,0
270170040,2022,US_HOUSE,REP,524,Carlton,Cloquet W-1,1581,1138
270170045,2022,US_HOUSE,REP,350,Carlton,Cloquet W-2,1285,806
270170050,2022,US_HOUSE,REP,395,Carlton,Cloquet W-3,1453,817
270170055,2022,US_HOUSE,REP,453,Carlton,Cloquet W-4,1484,965
270170060,2022,US_HOUSE,REP,451,Carlton,Cloquet W-5 P-1,1246,897
270170065,2022,US_HOUSE,REP,51,Carlton,Cloquet W-5 P-2,381,205
270170068,2022,US_HOUSE,REP,51,Carlton,Clear Creek Unorg,104,84
270170070,2022,US_HOUSE,REP,44,Carlton,Corona Unorg,107,76
270170075,2022,US_HOUSE,REP,44,Carlton,Cromwell,147,89
270170080,2022,US_HOUSE,REP,183,Carlton,Eagle Twp,409,310
270170085,2022,US_HOUSE,REP,82,Carlton,Holyoke Twp,155,123
270170090,2022,US_HOUSE,REP,81,Carlton,Kalevala Twp,181,131
270170095,2022,US_HOUSE,REP,29,Carlton,Kettle River,96,70
270170100,2022,US_HOUSE,REP,60,Carlton,Lakeview Twp,134,106
270170105,2022,US_HOUSE,REP,178,Carlton,Mahtowa Twp,436,334
270170110,2022,US_HOUSE,REP,274,Carlton,Moose Lake,977,603
270170115,2022,US_HOUSE,REP,282,Carlton,Moose Lake Twp,679,491
270170118,2022,US_HOUSE,REP,7,Carlton,Progress Unorg,21,15
270170120,2022,US_HOUSE,REP,192,Carlton,Perch Lake Twp,667,444
270170125,2022,US_HOUSE,REP,91,Carlton,Red Clover Unorg,201,142
270170130,2022,US_HOUSE,REP,90,Carlton,Sawyer Unorg,242,156
270170135,2022,US_HOUSE,REP,216,Carlton,Scanlon,666,476
270170140,2022,US_HOUSE,REP,223,Carlton,Silver Brook Twp,472,374
270170145,2022,US_HOUSE,REP,145,Carlton,Silver Twp,295,224
270170150,2022,US_HOUSE,REP,137,Carlton,Skelton Twp,291,228
270170155,2022,US_HOUSE,REP,45,Carlton,Split Rock Twp,108,75
270170165,2022,US_HOUSE,REP,1449,Carlton,Thomson Twp,3641,2735
270170170,2022,US_HOUSE,REP,633,Carlton,Twin Lakes Twp,1530,1192
270170175,2022,US_HOUSE,REP,113,Carlton,Wrenshall,301,228
270170180,2022,US_HOUSE,REP,126,Carlton,Wrenshall Twp,320,260
270170185,2022,US_HOUSE,REP,20,Carlton,Wright,68,42
270190005,2022,US_HOUSE,REP,332,Carver,Benton Twp,548,431
270190010,2022,US_HOUSE,REP,414,Carver,Camden Twp,656,530
270190015,2022,US_HOUSE,REP,1484,Carver,Carver,3841,2863
270190020,2022,US_HOUSE,REP,1030,Carver,Chanhassen P-1,2950,2292
270190025,2022,US_HOUSE,REP,1036,Carver,Chanhassen P-2,2720,2070
270190027,2022,US_HOUSE,REP,1233,Carver,Chanhassen P-3,3406,2507
270190030,2022,US_HOUSE,REP,1165,Carver,Chanhassen P-4,3294,2445
270190035,2022,US_HOUSE,REP,1101,Carver,Chanhassen P-5,3101,2296
270190037,2022,US_HOUSE,REP,1250,Carver,Chanhassen P-6,3174,2345
270190040,2022,US_HOUSE,REP,114,Carver,Chaska W-1 P-1,301,218
270190042,2022,US_HOUSE,REP,1705,Carver,Chaska W-1 P-2,4460,3353
270190045,2022,US_HOUSE,REP,971,Carver,Chaska W-2 P-1,2245,1722
270190047,2022,US_HOUSE,REP,794,Carver,Chaska W-2 P-2,2706,1891
270190050,2022,US_HOUSE,REP,1217,Carver,Chaska W-3,3925,2545
270190055,2022,US_HOUSE,REP,1254,Carver,Chaska W-4,4085,2721
270190065,2022,US_HOUSE,REP,663,Carver,Cologne,1358,1017
270190070,2022,US_HOUSE,REP,538,Carver,Dahlgren Twp,960,780
270190075,2022,US_HOUSE,REP,233,Carver,Hamburg,344,284
270190080,2022,US_HOUSE,REP,142,Carver,Hancock Twp,234,179
270190085,2022,US_HOUSE,REP,464,Carver,Hollywood Twp,745,601
270190090,2022,US_HOUSE,REP,675,Carver,Laketown Twp,1245,991
270190095,2022,US_HOUSE,REP,834,Carver,Mayer,1553,1132
270190100,2022,US_HOUSE,REP,144,Carver,New Germany,276,179
270190105,2022,US_HOUSE,REP,1186,Carver,Norwood Young America,2460,1699
270190110,2022,US_HOUSE,REP,395,Carver,San Francisco Twp,677,544
270190112,2022,US_HOUSE,REP,0,Carver,Shorewood,0,0
270190115,2022,US_HOUSE,REP,602,Carver,Victoria P-1,1418,1064
270190116,2022,US_HOUSE,REP,1171,Carver,Victoria P-2,2830,2153
270190117,2022,US_HOUSE,REP,734,Carver,Victoria P-3,1513,1184
270190118,2022,US_HOUSE,REP,966,Carver,Victoria P-4,2154,1709
270190119,2022,US_HOUSE,REP,3,Carver,Victoria P-5,4,3
270190120,2022,US_HOUSE,REP,1130,Carver,Waconia P-1,2629,1953
270190125,2022,US_HOUSE,REP,1306,Carver,Waconia P-2,2984,2278
270190127,2022,US_HOUSE,REP,1406,Carver,Waconia P-3,3238,2406
270190130,2022,US_HOUSE,REP,477,Carver,Waconia Twp,870,672
270190135,2022,US_HOUSE,REP,1547,Carver,Watertown,3059,2258
270190140,2022,US_HOUSE,REP,536,Carver,Watertown Twp,888,749
270190150,2022,US_HOUSE,REP,318,Carver,Young America Twp,500,395
270210005,2022,US_HOUSE,REP,28,Cass,Ansel Twp,42,34
270210010,2022,US_HOUSE,REP,56,Cass,Backus,130,85
270210015,2022,US_HOUSE,REP,186,Cass,Barclay Twp,352,266
270210020,2022,US_HOUSE,REP,171,Cass,Becker Twp,339,223
270210025,2022,US_HOUSE,REP,6,Cass,Bena,74,20
270210030,2022,US_HOUSE,REP,29,Cass,Beulah Twp,57,50
270210035,2022,US_HOUSE,REP,297,Cass,Birch Lake Twp,506,424
270210040,2022,US_HOUSE,REP,29,Cass,Blind Lake Twp,65,47
270210045,2022,US_HOUSE,REP,58,Cass,Boy Lake Twp,150,83
270210050,2022,US_HOUSE,REP,0,Cass,Boy River City,13,4
270210055,2022,US_HOUSE,REP,20,Cass,Boy River Twp,49,31
270210060,2022,US_HOUSE,REP,32,Cass,Bull Moose Twp,67,48
270210065,2022,US_HOUSE,REP,68,Cass,Bungo Twp,116,81
270210070,2022,US_HOUSE,REP,63,Cass,Byron Twp,102,81
270210075,2022,US_HOUSE,REP,36,Cass,Cass Lake,411,186
270210080,2022,US_HOUSE,REP,49,Cass,Chickamaw Beach,105,82
270210085,2022,US_HOUSE,REP,231,Cass,Crooked Lake Twp,472,376
270210090,2022,US_HOUSE,REP,56,Cass,Deerfield Twp,95,74
270210095,2022,US_HOUSE,REP,508,Cass,East Gull Lake,902,719
270210100,2022,US_HOUSE,REP,403,Cass,Fairview Twp,711,555
270210105,2022,US_HOUSE,REP,29,Cass,Federal Dam,86,53
270210110,2022,US_HOUSE,REP,49,Cass,Gould Twp,150,90
270210115,2022,US_HOUSE,REP,78,Cass,Hackensack,219,136
270210118,2022,US_HOUSE,REP,20,Cass,Hardwood South,31,27
270210120,2022,US_HOUSE,REP,162,Cass,Hiram Twp,339,267
270210125,2022,US_HOUSE,REP,104,Cass,Home Brook Twp,213,130
270210130,2022,US_HOUSE,REP,83,Cass,Inguadona Twp,147,118
270210135,2022,US_HOUSE,REP,222,Cass,Kego Twp,469,334
270210140,2022,US_HOUSE,REP,543,Cass,Lake Shore,923,745
270210145,2022,US_HOUSE,REP,170,Cass,Leech Lake Twp,356,238
270210150,2022,US_HOUSE,REP,31,Cass,Lima Twp,60,48
270210155,2022,US_HOUSE,REP,72,Cass,Longville,135,98
270210160,2022,US_HOUSE,REP,247,Cass,Loon Lake Twp,485,350
270210165,2022,US_HOUSE,REP,44,Cass,Mckinley Twp,76,60
270210170,2022,US_HOUSE,REP,183,Cass,Maple Twp,288,224
270210175,2022,US_HOUSE,REP,393,Cass,May Twp,633,450
270210180,2022,US_HOUSE,REP,81,Cass,Meadow Brook Twp,138,94
270210185,2022,US_HOUSE,REP,48,Cass,Moose Lake Twp,79,64
270210187,2022,US_HOUSE,REP,7,Cass,Motley,12,9
270210188,2022,US_HOUSE,REP,23,Cass,Otter Tail Peninsula Twp,62,54
270210190,2022,US_HOUSE,REP,132,Cass,Pike Bay Twp,919,458
270210195,2022,US_HOUSE,REP,142,Cass,Pillager,291,200
270210200,2022,US_HOUSE,REP,90,Cass,Pine Lake Twp,181,144
270210205,2022,US_HOUSE,REP,197,Cass,Pine River,514,294
270210210,2022,US_HOUSE,REP,401,Cass,Pine River Twp,751,519
270210215,2022,US_HOUSE,REP,254,Cass,Ponto Lake Twp,469,373
270210220,2022,US_HOUSE,REP,61,Cass,Poplar Twp,102,64
270210225,2022,US_HOUSE,REP,330,Cass,Powers Twp,619,463
270210230,2022,US_HOUSE,REP,88,Cass,Remer,215,128
270210235,2022,US_HOUSE,REP,64,Cass,Remer Twp,113,78
270210237,2022,US_HOUSE,REP,2,Cass,Rogers Point,2,2
270210240,2022,US_HOUSE,REP,34,Cass,Rogers Twp,66,48
270210245,2022,US_HOUSE,REP,53,Cass,Salem Township,86,69
270210250,2022,US_HOUSE,REP,562,Cass,Shingobee Township,1301,933
270210255,2022,US_HOUSE,REP,74,Cass,Slater Twp,150,119
270210260,2022,US_HOUSE,REP,30,Cass,Smoky Hollow Twp,43,42
270210262,2022,US_HOUSE,REP,3,Cass,Sucker Lakes,9,8
270210265,2022,US_HOUSE,REP,993,Cass,Sylvan Twp,1993,1392
270210270,2022,US_HOUSE,REP,128,Cass,Thunder Lake Twp,224,183
270210275,2022,US_HOUSE,REP,75,Cass,Torrey Twp,126,95
270210280,2022,US_HOUSE,REP,75,Cass,Trelipe Twp,140,117
270210285,2022,US_HOUSE,REP,260,Cass,Turtle Lake Twp,587,386
270210290,2022,US_HOUSE,REP,184,Cass,Wabedo Twp,392,300
270210295,2022,US_HOUSE,REP,59,Cass,Wahnena,102,75
270210300,2022,US_HOUSE,REP,145,Cass,Walden Twp,318,197
270210305,2022,US_HOUSE,REP,253,Cass,Walker,653,471
270210310,2022,US_HOUSE,REP,86,Cass,Wilkinson Twp,296,166
270210312,2022,US_HOUSE,REP,12,Cass,Willow River,32,21
270210315,2022,US_HOUSE,REP,213,Cass,Wilson Twp,416,271
270210317,2022,US_HOUSE,REP,51,Cass,Winnie Portage Lakes,162,79
270210320,2022,US_HOUSE,REP,322,Cass,Woodrow Twp,669,552
270230005,2022,US_HOUSE,REP,77,Chippewa,Big Bend Twp,165,130
270230010,2022,US_HOUSE,REP,387,Chippewa,Clara City,857,542
270230015,2022,US_HOUSE,REP,64,Chippewa,Crate Twp,126,93
270230020,2022,US_HOUSE,REP,48,Chippewa,Grace Twp,71,56
270230025,2022,US_HOUSE,REP,225,Chippewa,Granite Falls W-2,562,392
270230030,2022,US_HOUSE,REP,72,Chippewa,Granite Falls Twp P-1,137,102
270230032,2022,US_HOUSE,REP,9,Chippewa,Granite Falls Twp P-2,17,15
270230035,2022,US_HOUSE,REP,54,Chippewa,Havelock Twp,103,76
270230040,2022,US_HOUSE,REP,38,Chippewa,Kragero Twp,99,78
270230045,2022,US_HOUSE,REP,86,Chippewa,Leenthrop Twp,168,122
270230050,2022,US_HOUSE,REP,91,Chippewa,Lone Tree Twp,142,105
270230055,2022,US_HOUSE,REP,54,Chippewa,Louriston Twp,97,72
270230060,2022,US_HOUSE,REP,51,Chippewa,Mandt Twp,94,75
270230065,2022,US_HOUSE,REP,82,Chippewa,Maynard,203,131
270230070,2022,US_HOUSE,REP,49,Chippewa,Milan,117,93
270230075,2022,US_HOUSE,REP,522,Chippewa,Montevideo P-1,1393,897
270230090,2022,US_HOUSE,REP,525,Chippewa,Montevideo P-2,1407,924
270230100,2022,US_HOUSE,REP,0,Chippewa,Raymond,0,0
270230105,2022,US_HOUSE,REP,119,Chippewa,Rheiderland Twp,161,131
270230110,2022,US_HOUSE,REP,136,Chippewa,Rosewood Twp,220,175
270230115,2022,US_HOUSE,REP,244,Chippewa,Sparta Twp,500,367
270230120,2022,US_HOUSE,REP,97,Chippewa,Stoneham Twp,159,117
270230125,2022,US_HOUSE,REP,73,Chippewa,Tunsberg Twp,135,109
270230130,2022,US_HOUSE,REP,43,Chippewa,Watson,103,67
270230135,2022,US_HOUSE,REP,75,Chippewa,Woods Twp,129,90
270250005,2022,US_HOUSE,REP,307,Chisago,Amador Twp,649,454
270250015,2022,US_HOUSE,REP,178,Chisago,Center City,471,361
270250020,2022,US_HOUSE,REP,1494,Chisago,Chisago City,3972,2446
270250025,2022,US_HOUSE,REP,755,Chisago,Chisago Lake Twp (N),1709,1279
270250030,2022,US_HOUSE,REP,903,Chisago,Chisago Lake Twp (S),1885,1415
270250035,2022,US_HOUSE,REP,819,Chisago,Fish Lake Twp,1566,1164
270250040,2022,US_HOUSE,REP,580,Chisago,Franconia Twp,1278,968
270250045,2022,US_HOUSE,REP,345,Chisago,Harris,743,505
270250050,2022,US_HOUSE,REP,1114,Chisago,Lent Twp,2180,1578
270250055,2022,US_HOUSE,REP,1305,Chisago,Lindstrom,3422,2244
270250060,2022,US_HOUSE,REP,741,Chisago,Nessel Twp,1389,1006
270250065,2022,US_HOUSE,REP,583,Chisago,North Branch P-B,1265,808
270250066,2022,US_HOUSE,REP,979,Chisago,North Branch P-C,2182,1432
270250067,2022,US_HOUSE,REP,1367,Chisago,North Branch P-A,3439,2110
270250070,2022,US_HOUSE,REP,496,Chisago,Rush City,1307,776
270250075,2022,US_HOUSE,REP,315,Chisago,Rushseba Twp,566,425
270250080,2022,US_HOUSE,REP,272,Chisago,Shafer,681,398
270250085,2022,US_HOUSE,REP,428,Chisago,Shafer Twp,826,637
270250090,2022,US_HOUSE,REP,417,Chisago,Stacy,988,614
270250095,2022,US_HOUSE,REP,767,Chisago,Sunrise Twp,1492,1085
270250100,2022,US_HOUSE,REP,274,Chisago,Taylors Falls,711,510
270250105,2022,US_HOUSE,REP,1048,Chisago,Wyoming P-A,2340,1575
270250110,2022,US_HOUSE,REP,1407,Chisago,Wyoming P-B,3189,2239
270270005,2022,US_HOUSE,REP,56,Clay,Alliance Twp,149,97
270270010,2022,US_HOUSE,REP,207,Clay,Barnesville City W-1,610,371
270270015,2022,US_HOUSE,REP,178,Clay,Barnesville City W-2,572,297
270270020,2022,US_HOUSE,REP,164,Clay,Barnesville City W-3,556,303
270270025,2022,US_HOUSE,REP,45,Clay,Barnesville Twp,136,72
270270030,2022,US_HOUSE,REP,25,Clay,Comstock City,64,36
270270035,2022,US_HOUSE,REP,133,Clay,Cromwell Twp,267,210
270270040,2022,US_HOUSE,REP,770,Clay,Dilworth City,2586,1532
270270045,2022,US_HOUSE,REP,218,Clay,Eglon Twp,465,356
270270050,2022,US_HOUSE,REP,77,Clay,Elkton Twp,219,134
270270055,2022,US_HOUSE,REP,125,Clay,Elmwood Twp,273,180
270270060,2022,US_HOUSE,REP,51,Clay,Felton City,95,80
270270065,2022,US_HOUSE,REP,25,Clay,Felton Twp,51,35
270270070,2022,US_HOUSE,REP,26,Clay,Flowing Twp,61,44
270270075,2022,US_HOUSE,REP,15,Clay,Georgetown City,41,26
270270080,2022,US_HOUSE,REP,35,Clay,Georgetown Twp,84,60
270270085,2022,US_HOUSE,REP,263,Clay,Glyndon City,760,456
270270090,2022,US_HOUSE,REP,110,Clay,Glyndon Twp,231,151
270270095,2022,US_HOUSE,REP,49,Clay,Goose Prairie Twp,132,91
270270100,2022,US_HOUSE,REP,33,Clay,Hagen Twp,87,55
270270105,2022,US_HOUSE,REP,539,Clay,Hawley City,1340,952
270270110,2022,US_HOUSE,REP,148,Clay,Hawley Twp,336,251
270270115,2022,US_HOUSE,REP,71,Clay,Highland Grove Twp,175,126
270270120,2022,US_HOUSE,REP,33,Clay,Hitterdal City,125,82
270270125,2022,US_HOUSE,REP,36,Clay,Holy Cross Twp,75,56
270270130,2022,US_HOUSE,REP,72,Clay,Humboldt Twp,197,111
270270135,2022,US_HOUSE,REP,26,Clay,Keene Twp,85,43
270270140,2022,US_HOUSE,REP,92,Clay,Kragnes Twp,188,126
270270145,2022,US_HOUSE,REP,69,Clay,Kurtz Twp,158,112
270270150,2022,US_HOUSE,REP,79,Clay,Moland Twp,198,132
270270155,2022,US_HOUSE,REP,442,Clay,Moorhead City W-1 P-1,1263,819
270270157,2022,US_HOUSE,REP,562,Clay,Moorhead City W-1 P-2,2133,1262
270270160,2022,US_HOUSE,REP,403,Clay,Moorhead City W-1 P-3,2483,1399
270270165,2022,US_HOUSE,REP,464,Clay,Moorhead City W-2 P-4,1667,1074
270270170,2022,US_HOUSE,REP,711,Clay,Moorhead City W-2 P-5,2798,1662
270270175,2022,US_HOUSE,REP,67,Clay,Moorhead City W-2 P-6,601,331
270270180,2022,US_HOUSE,REP,240,Clay,Moorhead City W-2 P-7,962,641
270270185,2022,US_HOUSE,REP,350,Clay,Moorhead City W-3 P-8,1793,1239
270270190,2022,US_HOUSE,REP,489,Clay,Moorhead City W-3 P-9,1951,1192
270270195,2022,US_HOUSE,REP,660,Clay,Moorhead City W-3 P-10,2116,1440
270270200,2022,US_HOUSE,REP,196,Clay,Moorhead City W-4 P-11,859,442
270270205,2022,US_HOUSE,REP,507,Clay,Moorhead City W-4 P-12,2246,1214
270270210,2022,US_HOUSE,REP,669,Clay,Moorhead City W-4 P-13,2334,1420
270270215,2022,US_HOUSE,REP,39,Clay,Moorhead Twp P-1,115,81
270270217,2022,US_HOUSE,REP,0,Clay,Moorhead Twp P-2,0,0
270270220,2022,US_HOUSE,REP,57,Clay,Morken Twp,120,90
270270225,2022,US_HOUSE,REP,151,Clay,Oakport Twp,308,201
270270230,2022,US_HOUSE,REP,199,Clay,Parke Twp,402,294
270270235,2022,US_HOUSE,REP,126,Clay,Riverton Twp,303,201
270270240,2022,US_HOUSE,REP,130,Clay,Sabin City,351,215
270270245,2022,US_HOUSE,REP,50,Clay,Skree Twp,122,83
270270250,2022,US_HOUSE,REP,72,Clay,Spring Prairie Twp,142,103
270270255,2022,US_HOUSE,REP,74,Clay,Tansem Twp,194,127
270270260,2022,US_HOUSE,REP,82,Clay,Ulen City,295,166
270270265,2022,US_HOUSE,REP,49,Clay,Ulen Twp,90,64
270270270,2022,US_HOUSE,REP,36,Clay,Viding Twp,71,53
270290005,2022,US_HOUSE,REP,286,Clearwater,Bagley City,683,438
270290010,2022,US_HOUSE,REP,52,Clearwater,Bear Creek Twp,93,73
270290015,2022,US_HOUSE,REP,130,Clearwater,Clearbrook City,292,178
270290020,2022,US_HOUSE,REP,25,Clearwater,Clover Twp,62,36
270290025,2022,US_HOUSE,REP,324,Clearwater,Copley Twp,553,419
270290030,2022,US_HOUSE,REP,122,Clearwater,Dudley Twp,236,165
270290035,2022,US_HOUSE,REP,131,Clearwater,Eddy Twp,196,161
270290040,2022,US_HOUSE,REP,74,Clearwater,Falk Twp,146,93
270290045,2022,US_HOUSE,REP,74,Clearwater,Gonvick City,155,101
270290050,2022,US_HOUSE,REP,30,Clearwater,Greenwood Twp,50,36
270290055,2022,US_HOUSE,REP,3,Clearwater,Hangaard Twp,3,3
270290056,2022,US_HOUSE,REP,1,Clearwater,Red Lake Reservation,17,3
270290060,2022,US_HOUSE,REP,119,Clearwater,Holst Twp,243,169
270290065,2022,US_HOUSE,REP,49,Clearwater,Itasca Twp,108,88
270290070,2022,US_HOUSE,REP,35,Clearwater,La Prairie Twp,213,84
270290075,2022,US_HOUSE,REP,132,Clearwater,Leon Twp,224,160
270290080,2022,US_HOUSE,REP,7,Clearwater,Leonard City,20,13
270290085,2022,US_HOUSE,REP,90,Clearwater,Minerva Twp,166,109
270290090,2022,US_HOUSE,REP,85,Clearwater,Moose Creek Twp,178,122
270290095,2022,US_HOUSE,REP,174,Clearwater,Nora Twp,312,246
270290100,2022,US_HOUSE,REP,125,Clearwater,Pine Lake Twp,232,174
270290105,2022,US_HOUSE,REP,178,Clearwater,Popple Twp,322,247
270290110,2022,US_HOUSE,REP,37,Clearwater,Rice Twp,111,60
270290115,2022,US_HOUSE,REP,43,Clearwater,Shevlin City,82,52
270290120,2022,US_HOUSE,REP,175,Clearwater,Shevlin Twp,292,217
270290125,2022,US_HOUSE,REP,69,Clearwater,Sinclair Twp,109,91
270290130,2022,US_HOUSE,REP,37,Clearwater,Winsor Twp,71,52
270290135,2022,US_HOUSE,REP,3,Clearwater,S. Clearwater 143-36,3,3
270290140,2022,US_HOUSE,REP,16,Clearwater,Long Lost Lake Twp,41,33
270310005,2022,US_HOUSE,REP,29,Cook,Magney Prec 3,98,73
270310010,2022,US_HOUSE,REP,114,Cook,Grand Marais East Prec 5,536,402
270310015,2022,US_HOUSE,REP,89,Cook,Grand Marais West Prec 6,406,326
270310020,2022,US_HOUSE,REP,35,Cook,Grand Portage Prec 1,214,137
270310025,2022,US_HOUSE,REP,84,Cook,Hovland Prec 2,252,214
270310030,2022,US_HOUSE,REP,128,Cook,Cascade Prec 7,455,402
270310035,2022,US_HOUSE,REP,107,Cook,Lutsen Prec 10,359,329
270310040,2022,US_HOUSE,REP,91,Cook,Gunflint Prec 8,276,241
270310045,2022,US_HOUSE,REP,32,Cook,Schroeder Twp Prec 12,123,98
270310050,2022,US_HOUSE,REP,43,Cook,Tofte Twp Prec 11,185,148
270310055,2022,US_HOUSE,REP,92,Cook,Croftville Prec 4,291,238
270310060,2022,US_HOUSE,REP,33,Cook,Pike Lake Prec 9,113,90
